,index,Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,depth,height,width
1497,2683,2683,30374413,HEMNES,Tables & desks,595.0,,True,https://www.ikea.com/sa/en/p/hemnes-dressing-table-with-mirror-white-30374413/,No,"        Dressing table with mirror,          100x50 cm",50.0,159.0,100.0
1498,2685,2685,90409607,ALEX,Tables & desks,795.0,,True,https://www.ikea.com/sa/en/p/alex-desk-blue-90409607/,Yes,"        Desk,          131x60 cm",60.0,76.0,131.0
1499,2690,2690,30128629,STUVA,Tables & desks,175.0,,True,https://www.ikea.com/sa/en/p/stuva-bench-white-30128629/,No,"        Bench,          90x50x50 cm",50.0,50.0,90.0
1500,2693,2693,60322130,KULLEN,Tables & desks,89.0,,True,https://www.ikea.com/sa/en/p/kullen-chest-of-2-drawers-black-brown-60322130/,No,"        Chest of 2 drawers,          35x49 cm",40.0,49.0,35.0
1501,2695,2695,90363223,HEMNES,Tables & desks,795.0,,True,https://www.ikea.com/sa/en/p/hemnes-desk-with-2-drawers-white-stain-90363223/,Yes,"        Desk with 2 drawers,          120x47 cm",47.0,75.0,120.0
1502,2696,2696,60306494,PÅHL,Tables & desks,125.0,,True,https://www.ikea.com/sa/en/p/pahl-desk-top-shelf-white-green-60306494/,No,"        Desk top shelf,          64x60 cm",17.0,60.0,64.0
1503,2701,2701,60214183,MALM,Tables & desks,645.0,,True,https://www.ikea.com/sa/en/p/malm-desk-with-pull-out-panel-black-brown-60214183/,Yes,"        Desk with pull-out panel,          151x65 cm",65.0,73.0,151.0
1504,2707,2707,10234942,BRIMNES,Tables & desks,155.0,,True,https://www.ikea.com/sa/en/p/brimnes-bedside-table-white-10234942/,No,"        Bedside table,          39x41 cm",41.0,53.0,39.0
1505,2710,2710,374297,HEMNES,Tables & desks,225.0,,True,https://www.ikea.com/sa/en/p/hemnes-bedside-table-white-00374297/,Yes,"        Bedside table,          46x35 cm",35.0,70.0,46.0
1506,2712,2712,60447677,NORDKISA,Tables & desks,245.0,,True,https://www.ikea.com/sa/en/p/nordkisa-bedside-table-bamboo-60447677/,No,"        Bedside table,          40x40 cm",40.0,67.0,40.0
1507,2716,2716,70290459,BRIMNES,Tables & desks,345.0,,True,https://www.ikea.com/sa/en/p/brimnes-dressing-table-white-70290459/,No,"        Dressing table,          70x42 cm",42.0,77.0,70.0
1508,2718,2718,20302596,ISBERGET,Tables & desks,10.0,,True,https://www.ikea.com/sa/en/p/isberget-tablet-stand-white-20302596/,Yes,"        Tablet stand,          25x25 cm",25.0,9.0,25.0
1509,2723,2723,30180504,NORBERG,Tables & desks,225.0,,True,https://www.ikea.com/sa/en/p/norberg-wall-mounted-drop-leaf-table-white-30180504/,No,"        Wall-mounted drop-leaf table,          74x60 cm",60.0,43.0,74.0
1510,2724,2724,30302299,BRUSALI,Tables & desks,295.0,,True,https://www.ikea.com/sa/en/p/brusali-desk-brown-30302299/,No,"        Desk,          90x52 cm",52.0,73.0,90.0
1511,2726,2726,30439457,NIKKEBY,Tables & desks,295.0,,True,https://www.ikea.com/sa/en/p/nikkeby-chest-of-2-drawers-grey-green-30439457/,No,"        Chest of 2 drawers,          46x70 cm",49.0,70.0,46.0
1512,2739,2739,20359984,TYSSEDAL,Tables & desks,750.0,,True,https://www.ikea.com/sa/en/p/tyssedal-dressing-table-white-20359984/,No,"        Dressing table,          120x51 cm",51.0,86.0,120.0
1513,2740,2740,30236025,TRYSIL,Tables & desks,175.0,,True,https://www.ikea.com/sa/en/p/trysil-bedside-table-white-light-grey-30236025/,No,"        Bedside table,          45x40 cm",40.0,53.0,45.0
1514,2743,2743,50304990,BRUSALI,Tables & desks,325.0,,True,https://www.ikea.com/sa/en/p/brusali-corner-desk-brown-50304990/,No,"        Corner desk,          120x73 cm",73.0,73.0,120.0
1515,2748,2748,30306495,PÅHL,Tables & desks,100.0,,True,https://www.ikea.com/sa/en/p/pahl-add-on-unit-white-green-30306495/,Yes,"        Add-on unit,          64x39 cm",17.0,39.0,64.0
1516,2750,2750,20439472,NORDKISA,Tables & desks,476.0,595,True,https://www.ikea.com/sa/en/p/nordkisa-dressing-table-bamboo-20439472/,No,"        Dressing table,          76x47 cm",47.0,79.0,76.0
1517,2751,2751,10455410,KORNSJÖ,Tables & desks,745.0,,True,https://www.ikea.com/sa/en/p/kornsjoe-cabinet-with-mirror-black-10455410/,No,"        Cabinet with mirror,          70x47 cm",47.0,187.0,70.0
1518,2752,2752,60150176,BRÄDA,Tables & desks,15.0,,True,https://www.ikea.com/sa/en/p/braeda-laptop-support-black-60150176/,Yes,"        Laptop support,          42x31 cm",31.0,9.0,42.0
1519,2753,2753,70455412,KORNSJÖ,Tables & desks,195.0,,True,https://www.ikea.com/sa/en/p/kornsjoe-side-table-black-70455412/,No,"        Side table,          50x35 cm",35.0,63.0,50.0
1520,2758,2758,20270816,ASKVOLL,Tables & desks,175.0,,True,https://www.ikea.com/sa/en/p/askvoll-chest-of-2-drawers-white-stained-oak-effect-white-20270816/,No,"        Chest of 2 drawers,          41x48 cm",41.0,48.0,41.0
1521,2762,2762,40410340,ALEX,Tables & desks,345.0,,True,https://www.ikea.com/sa/en/p/alex-drawer-unit-blue-40410340/,Yes,"        Drawer unit,          36x70 cm",58.0,70.0,36.0
1522,2763,2763,69162599,KULLABERG,Tables & desks,695.0,,True,https://www.ikea.com/sa/en/p/kullaberg-desk-pine-black-s69162599/,No,"        Desk,          110x70 cm",70.0,75.0,110.0
1523,2768,2768,40344449,VILTO,Tables & desks,87.0,145,True,https://www.ikea.com/sa/en/p/vilto-storage-stool-birch-40344449/,No,"        Storage stool,          45 cm",30.0,45.0,48.0
1524,2776,2776,80214549,MALM,Tables & desks,165.0,,True,https://www.ikea.com/sa/en/p/malm-chest-of-2-drawers-white-80214549/,Yes,"        Chest of 2 drawers,          40x55 cm",48.0,55.0,40.0
1525,2777,2777,70403512,BYLLAN,Tables & desks,69.0,,True,https://www.ikea.com/sa/en/p/byllan-laptop-support-ebbarp-black-white-70403512/,Yes,        Laptop support,38.0,8.0,51.0
1526,2779,2779,70351481,VIGGJA,Tables & desks,99.0,,True,https://www.ikea.com/sa/en/p/viggja-tray-stand-white-70351481/,No,"        Tray stand,          37x50x74 cm",50.0,74.0,37.0
1527,2780,2780,9184448,SVALNÄS,Tables & desks,620.0,,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-s09184448/,No,"        Wall-mounted workspace combination,          86x35x176 cm",35.0,176.0,86.0
1528,2782,2782,69261882,TYSSEDAL,Tables & desks,925.0,"1,120",True,https://www.ikea.com/sa/en/p/tyssedal-dressing-table-with-mirror-white-s69261882/,No,"        Dressing table with mirror,          120x51 cm",51.0,144.0,120.0
1529,2783,2783,80130776,LERBERG,Tables & desks,45.0,,True,https://www.ikea.com/sa/en/p/lerberg-trestle-grey-80130776/,Yes,"        Trestle,          70x60 cm",39.0,70.0,60.0
1530,2784,2784,70245339,BESTÅ BURS,Tables & desks,895.0,,True,https://www.ikea.com/sa/en/p/besta-burs-desk-high-gloss-white-70245339/,No,"        Desk,          120x40 cm",40.0,74.0,120.0
1531,2790,2790,80430746,SYVDE,Tables & desks,595.0,,True,https://www.ikea.com/sa/en/p/syvde-dressing-table-white-80430746/,No,"        Dressing table,          100x48 cm",48.0,78.0,100.0
1532,2793,2793,90278588,ARKELSTORP,Tables & desks,595.0,,True,https://www.ikea.com/sa/en/p/arkelstorp-window-table-black-90278588/,Yes,"        Window table,          80x40x75 cm",40.0,75.0,80.0
1533,2794,2794,30199283,ÖNSKLIG,Tables & desks,59.0,,True,https://www.ikea.com/sa/en/p/oensklig-stor-baskets-changing-tbl-set-of-4-white-30199283/,No,        Stor baskets changing tbl set of 4,23.0,26.0,27.0
1534,2795,2795,70367444,SONGESAND,Tables & desks,155.0,,True,https://www.ikea.com/sa/en/p/songesand-bedside-table-brown-70367444/,No,"        Bedside table,          42x40 cm",40.0,55.0,42.0
1535,2798,2798,30299070,LISABO,Tables & desks,745.0,,True,https://www.ikea.com/sa/en/p/lisabo-desk-ash-veneer-30299070/,No,"        Desk,          118x45 cm",45.0,74.0,118.0
1536,2802,2802,40320349,SETSKOG,Tables & desks,159.0,,True,https://www.ikea.com/sa/en/p/setskog-bedside-table-white-40320349/,No,"        Bedside table,          45x35 cm",35.0,65.0,45.0
1537,2820,2820,30299485,KNOTTEN,Tables & desks,556.0,695,True,https://www.ikea.com/sa/en/p/knotten-standing-desk-white-birch-30299485/,No,        Standing desk,48.0,105.0,62.0
1538,2821,2821,29286931,BEKANT,Tables & desks,1389.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-black-s29286931/,Yes,"        Storage unit with smart lock,          61x101 cm",45.0,101.0,61.0
1539,2825,2825,70299959,TYSSEDAL,Tables & desks,325.0,,True,https://www.ikea.com/sa/en/p/tyssedal-bedside-table-white-70299959/,No,"        Bedside table,          51x40 cm",40.0,59.0,51.0
1540,2826,2826,90180025,MICKE,Tables & desks,175.0,,True,https://www.ikea.com/sa/en/p/micke-add-on-unit-high-white-90180025/,Yes,"        Add-on unit high,          105x65 cm",16.0,65.0,105.0
1541,2834,2834,10118971,ODDVALD,Tables & desks,75.0,,True,https://www.ikea.com/sa/en/p/oddvald-trestle-black-10118971/,No,"        Trestle,          70x70 cm",70.0,70.0,42.0
1542,2839,2839,60245721,HEMNES,Tables & desks,1196.0,"1,495",True,https://www.ikea.com/sa/en/p/hemnes-desk-black-brown-60245721/,Yes,"        Desk,          155x65 cm",65.0,74.0,155.0
1543,2841,2841,80362974,SLÄKT,Tables & desks,295.0,,True,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/,No,"        Storage box with castors,          62x62x35 cm",53.0,35.0,62.0
1544,2851,2851,10411421,TRANARÖ,Tables & desks,95.0,,True,https://www.ikea.com/sa/en/p/tranaroe-stool-side-table-in-outdoor-red-10411421/,No,"        Stool/side table, in/outdoor,          56x41x43 cm",41.0,43.0,56.0
1545,2856,2856,50200271,GODVIN,Tables & desks,25.0,,True,https://www.ikea.com/sa/en/p/godvin-leg-white-50200271/,No,        Leg,3.0,70.0,4.0
1546,2857,2857,99286254,EKET,Tables & desks,80.0,,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-red-s99286254/,Yes,"        Wall-mounted shelving unit,          35x25x35 cm",25.0,35.0,35.0
1547,2860,2860,99323614,SMÅGÖRA,Tables & desks,370.0,,True,https://www.ikea.com/sa/en/p/smagoera-changing-tbl-bookshelf-w-1-shlf-ut-white-s99323614/,No,        Changing tbl/bookshelf w 1 shlf ut,40.0,91.0,60.0
1548,2861,2861,60192826,ALEX,Tables & desks,275.0,,True,https://www.ikea.com/sa/en/p/alex-storage-unit-white-60192826/,No,"        Storage unit,          36x70 cm",58.0,70.0,36.0
1549,2866,2866,50460886,SMÅGÖRA,Tables & desks,275.0,,True,https://www.ikea.com/sa/en/p/smagoera-changing-table-bookshelf-white-50460886/,No,        Changing table/bookshelf,40.0,91.0,60.0
1550,2867,2867,70407360,BJÖRKSNÄS,Tables & desks,395.0,,True,https://www.ikea.com/sa/en/p/bjoerksnaes-bedside-table-birch-70407360/,No,"        Bedside table,          48x38 cm",38.0,8.0,48.0
1551,2872,2872,79282426,BEKANT,Tables & desks,905.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-white-s79282426/,Yes,"        Storage unit on castors,          41x61 cm",45.0,61.0,41.0
1552,2874,2874,50374271,HEMNES,Tables & desks,375.0,,True,https://www.ikea.com/sa/en/p/hemnes-chest-of-2-drawers-white-50374271/,Yes,"        Chest of 2 drawers,          54x66 cm",38.0,66.0,54.0
1553,2877,2877,10373495,BEKANT,Tables & desks,1495.0,,True,https://www.ikea.com/sa/en/p/bekant-shelving-unit-black-10373495/,Yes,"        Shelving unit,          121x134 cm",45.0,134.0,121.0
1554,2878,2878,10353765,KLIMPEN,Tables & desks,345.0,,True,https://www.ikea.com/sa/en/p/klimpen-table-leg-with-storage-grey-light-grey-10353765/,Yes,"        Table leg with storage,          58x70 cm",33.0,70.0,58.0
1555,2896,2896,70359986,TYSSEDAL,Tables & desks,395.0,,True,https://www.ikea.com/sa/en/p/tyssedal-storage-stool-white-70359986/,No,        Storage stool,42.0,45.0,70.0
1556,2904,2904,89286513,BEKANT,Tables & desks,939.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s89286513/,Yes,"        Storage unit with smart lock,          41x61 cm",45.0,61.0,41.0
1557,2906,2906,353761,KLIMPEN,Tables & desks,200.0,,True,https://www.ikea.com/sa/en/p/klimpen-add-on-unit-grey-light-grey-00353761/,Yes,"        Add-on unit,          58x23 cm",23.0,23.0,58.0
1558,2914,2914,60261037,ARKELSTORP,Tables & desks,945.0,,True,https://www.ikea.com/sa/en/p/arkelstorp-desk-black-60261037/,No,"        Desk,          140x70 cm",70.0,74.0,140.0
1559,2915,2915,69253146,STUVA / FRITIDS,Tables & desks,810.0,,True,https://www.ikea.com/sa/en/p/stuva-fritids-changing-table-with-drawers-white-white-s69253146/,Yes,"        Changing table with drawers,          90x79x102 cm",79.0,102.0,90.0
1560,2916,2916,361940,INGATORP,Tables & desks,695.0,,True,https://www.ikea.com/sa/en/p/ingatorp-desk-white-00361940/,Yes,"        Desk,          73x50 cm",50.0,74.0,73.0
1561,2917,2917,90388978,VIKHAMMER,Tables & desks,395.0,,True,https://www.ikea.com/sa/en/p/vikhammer-bedside-table-black-90388978/,No,"        Bedside table,          60x39 cm",39.0,7.0,60.0
1562,2919,2919,20225334,STUVA,Tables & desks,545.0,,True,https://www.ikea.com/sa/en/p/stuva-changing-table-desk-white-20225334/,No,        Changing table/desk,79.0,102.0,90.0
1563,2924,2924,9282547,BEKANT,Tables & desks,1255.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-white-s09282547/,Yes,"        Storage unit on castors,          61x101 cm",45.0,101.0,61.0
1564,2926,2926,49133616,KALLAX,Tables & desks,755.0,,True,https://www.ikea.com/sa/en/p/kallax-desk-combination-white-blue-s49133616/,Yes,"        Desk combination,          147x147x159 cm",159.0,147.0,147.0
1565,2932,2932,49320774,SVALNÄS,Tables & desks,1840.0,,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s49320774/,No,"        Wall-mounted workspace combination,          233x35x176 cm",35.0,176.0,233.0
1566,2937,2937,79286820,BEKANT,Tables & desks,1039.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s79286820/,Yes,"        Storage unit with smart lock,          41x101 cm",45.0,101.0,41.0
1567,2942,2942,49285817,EKET,Tables & desks,94.0,,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-white-s49285817/,Yes,"        Wall-mounted shelving unit,          35x35x35 cm",35.0,35.0,35.0
1568,2948,2948,40219285,NORDLI,Tables & desks,425.0,,True,https://www.ikea.com/sa/en/p/nordli-bedside-table-white-40219285/,No,"        Bedside table,          30x50 cm",50.0,67.0,30.0
1569,2950,2950,99282538,BEKANT,Tables & desks,1294.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-black-s99282538/,Yes,"        Storage unit on legs,          61x101 cm",45.0,101.0,61.0
1570,2954,2954,9323623,SMÅGÖRA,Tables & desks,465.0,,True,https://www.ikea.com/sa/en/p/smagoera-changing-tbl-bookshelf-w-2-shlf-ut-white-s09323623/,No,        Changing tbl/bookshelf w 2 shlf ut,40.0,91.0,60.0
1571,2980,2980,40426275,SKOGSTORP,Tables & desks,1795.0,,True,https://www.ikea.com/sa/en/p/skogstorp-dining-table-oak-white-40426275/,No,"        Dining table,          155x75 cm",75.0,78.0,155.0
1572,2995,2995,69282399,BEKANT,Tables & desks,844.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-black-s69282399/,Yes,"        Storage unit on legs,          41x61 cm",45.0,61.0,41.0
1573,3008,3008,29282532,BEKANT,Tables & desks,1105.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-black-s29282532/,Yes,"        Storage unit on castors,          41x101 cm",45.0,101.0,41.0
1574,3036,3036,20307037,GULLIVER,Tables & desks,795.0,,True,https://www.ikea.com/sa/en/p/gulliver-changing-table-white-20307037/,No,        Changing table,54.0,93.0,82.0
1575,3040,3040,39180830,STUVA / FÖLJA,Tables & desks,825.0,,True,https://www.ikea.com/sa/en/p/stuva-foelja-changing-table-with-4-drawers-white-s39180830/,No,"        Changing table with 4 drawers,          90x79x102 cm",79.0,102.0,90.0
1576,3044,3044,29221765,SVALNÄS,Tables & desks,660.0,,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-s29221765/,No,"        Wall-mounted storage combination,          86x35x176 cm",35.0,176.0,86.0
1577,3062,3062,59286963,BEKANT,Tables & desks,1350.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s59286963/,Yes,"        Storage unit with smart lock,          61x101 cm",45.0,101.0,61.0
1578,3064,3064,60353763,KLIMPEN,Tables & desks,495.0,,True,https://www.ikea.com/sa/en/p/klimpen-drawer-unit-grey-light-grey-60353763/,No,"        Drawer unit,          33x70 cm",58.0,70.0,33.0
1579,3066,3066,69282525,BEKANT,Tables & desks,1044.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-black-s69282525/,Yes,"        Storage unit on legs,          41x101 cm",45.0,101.0,41.0
1580,3072,3072,79320758,SVALNÄS,Tables & desks,1830.0,,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s79320758/,No,"        Wall-mounted workspace combination,          213x35x176 cm",35.0,176.0,213.0
1581,3124,3124,89286805,BEKANT,Tables & desks,1000.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-black-s89286805/,Yes,"        Storage unit with smart lock,          41x61 cm",45.0,61.0,41.0
1582,3165,3165,79320744,SVALNÄS,Tables & desks,1245.0,,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s79320744/,No,"        Wall-mounted workspace combination,          150x35x176 cm",35.0,176.0,150.0
1583,3191,3191,39286898,BEKANT,Tables & desks,1100.0,,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s39286898/,Yes,"        Storage unit with smart lock,          41x101 cm",45.0,101.0,41.0
1584,3247,3247,60171433,GRUNDTAL,Trolleys,195.0,,True,https://www.ikea.com/sa/en/p/grundtal-trolley-stainless-steel-60171433/,No,"        Trolley,          48x24x77 cm",24.0,77.0,48.0
1585,3249,3249,59276228,VADHOLMA,Trolleys,2295.0,,True,https://www.ikea.com/sa/en/p/vadholma-kitchen-island-with-rack-black-oak-s59276228/,No,"        Kitchen island with rack,          126x79x193 cm",79.0,90.0,126.0
1586,3254,3254,393371,TORNVIKEN,Trolleys,995.0,,True,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-off-white-oak-00393371/,No,"        Kitchen island,          72x52 cm",52.0,90.0,72.0
1587,3256,3256,70351481,VIGGJA,Trolleys,99.0,,True,https://www.ikea.com/sa/en/p/viggja-tray-stand-white-70351481/,No,"        Tray stand,          37x50x74 cm",50.0,74.0,37.0
1588,3262,3262,80402381,VADHOLMA,Trolleys,400.0,,True,https://www.ikea.com/sa/en/p/vadholma-rack-for-kitchen-island-black-80402381/,No,        Rack for kitchen island,32.0,146.0,143.0
1589,3263,3263,40366115,VADHOLMA,Trolleys,1495.0,,True,https://www.ikea.com/sa/en/p/vadholma-kitchen-island-black-oak-40366115/,No,"        Kitchen island,          79x63x90 cm",62.0,90.0,79.0
1590,3266,3266,20359154,VADHOLMA,Trolleys,1895.0,,True,https://www.ikea.com/sa/en/p/vadholma-kitchen-island-black-oak-20359154/,No,"        Kitchen island,          126x79x90 cm",79.0,90.0,126.0
1591,3267,3267,20391658,TORNVIKEN,Trolleys,995.0,,True,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-grey-oak-20391658/,No,"        Kitchen island,          72x52 cm",52.0,90.0,72.0
1592,3268,3268,29297958,BESTÅ,TV & media furniture,820.0,,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-black-brown-selsviken-stallarp-high-gloss-dark-red-brown-s29297958/,Yes,"        TV bench with drawers,          120x42x48 cm",42.0,48.0,120.0
1593,3271,3271,39286855,BESTÅ / EKET,TV & media furniture,1578.0,,True,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-white-stained-oak-effect-s39286855/,Yes,"        Cabinet combination for TV,          300x42x210 cm",42.0,210.0,300.0
1594,3272,3272,59299244,BESTÅ,TV & media furniture,1000.0,,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-black-brown-selsviken-high-gloss-dark-red-brown-s59299244/,Yes,"        TV bench with doors,          180x42x38 cm",42.0,38.0,180.0
1595,3273,3273,450088,LACK,TV & media furniture,50.0,,True,https://www.ikea.com/sa/en/p/lack-tv-bench-white-00450088/,Yes,"        TV bench,          90x26x45 cm",26.0,45.0,90.0
1596,3274,3274,20450087,LACK,TV & media furniture,249.0,,True,https://www.ikea.com/sa/en/p/lack-tv-bench-white-20450087/,Yes,"        TV bench,          149x55x35 cm",55.0,35.0,149.0
1597,3275,3275,50409874,BRIMNES,TV & media furniture,595.0,,True,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-50409874/,Yes,"        TV bench,          180x41x53 cm",41.0,53.0,180.0
1598,3276,3276,80227797,BYÅS,TV & media furniture,476.0,595,True,https://www.ikea.com/sa/en/p/byas-tv-bench-high-gloss-white-80227797/,No,"        TV bench,          160x42x45 cm",42.0,45.0,160.0
1599,3277,3277,90339290,FJÄLLBO,TV & media furniture,595.0,,True,https://www.ikea.com/sa/en/p/fjaellbo-tv-bench-black-90339290/,No,"        TV bench,          150x36x54 cm",36.0,54.0,150.0
