product_id,product_category,Height,width,material,color,product_image,product_brand,product_price,product_offer,product_rate,seller_id,product_name,product_description,depth
90339902,Chairs,45,52,,,,,95,,,,BRORINGE,        Underframe,50
90200269,Chairs,29,23,,,,,125,,,,NOMINELL,        Pair of armrests,28
10330811,Chairs,40,35,,,,,110,,,,LANGUR,        Seat shell for highchair,37
80403154,Chairs,84,65,,,,,695,,,,VEDBO,        Chair with armrests,61
90246291,Chairs,99,57,,,,,445,,,,INGATORP,        Chair with armrests,63
49252553,Chairs,87,56,,,,,400,,,,LANGUR,        Junior/highchair with tray,61
60353838,Chairs,77,41,,,,,220,,,,INGOLF,        Junior chair,45
40332074,Chairs,50,43,,,,,145,,,,MÄSTERBY,        Step stool,40
50343331,Chairs,53,88,,,,,327,,,,VEBERÖD,"        Bench,          88x53 cm",45
89907452,Chairs,81,45,,,,,220,,,,STOLJAN,        Conference chair,51
50346985,Chairs,36,56,,,,,35,,,,LANGUR,        Padded seat cover for junior chair,60
60262881,Chairs,75,70,,,,,795,,,,EKERÖ,        Armchair,73
19900864,Chairs,95,68,,,,,1210,,,,POÄNG,        Rocking-chair,94
99266128,Chairs,102,138,,,,,2500,,,,LIDHULT,        Chaise longue,160
9220842,Chairs,97,51,,,,,295,,,,HENRIKSDAL,        Chair with long cover,58
29269724,Chairs,78,89,,,,,1395,,,,LANDSKRONA,        Armchair,89
49861007,Chairs,95,68,,,,,1210,,,,POÄNG,        Rocking-chair,94
30339900,Chairs,45,52,,,,,95,,,,BRORINGE,        Underframe,50
79266148,Chairs,102,138,,,,,3032,,,,LIDHULT,        Chaise longue,160
79305512,Chairs,83,90,,,,,1300,,,,KIVIK,        Chaise longue,163
80371520,Chairs,33,40,,,,,89,,,,TROGEN,"        Children's step stool,          40x38x33 cm",38
80290779,Chairs,45,55,,,,,139,,,,FLISAT,        Children's bench,38
10115067,Chairs,76,45,,,,,99,,,,NISSE,        Folding chair,47
80341019,Chairs,95,43,,,,,225,,,,EKEDALEN,        Chair,51
29180524,Chairs,50,90,,,,,385,,,,STUVA / FÖLJA,"        Storage bench,          90x50x50 cm",50
80418056,Chairs,68,47,,,,,134,,,,POÄNG,        Children's armchair frame,56
60247051,Chairs,85,42,,,,,295,,,,GAMLEBY,        Chair,50
29125410,Chairs,85,110,,,,,1740,,,,NORSBORG,        Chaise longue,157
49191705,Chairs,88,93,,,,,1196,,,,FÄRLÖV,        Armchair,101
50404824,Chairs,77,49,,,,,745,,,,BERNHARD,        Chair,50
60403150,Chairs,83,49,,,,,595,,,,VEDBO,        Chair,57
399033,Chairs,90,87,,,,,1195,,,,GRÖNLID,        Armchair,84
9289327,Chairs,45,149,,,,,2700,,,,DELAKTIG,        Chaise longue with armrest,84
429426,Chairs,64,4,,,,,150,,,,HATTEFJÄLL,        Pair of armrests,23
10198604,Chairs,83,90,,,,,2600,,,,KIVIK,        Chaise longue,163
10288628,Chairs,45,52,,,,,95,,,,BRORINGE,        Underframe,50
10471085,Chairs,107,51,,,,,545,,,,GRUVBYN,        Chair,59
19197704,Chairs,84,53,,,,,275,,,,SVENBERTIL,        Chair with armrests,50
20153068,Chairs,77,49,,,,,745,,,,BERNHARD,        Chair,50
50165079,Chairs,93,52,,,,,375,,,,BLÅMES,        Highchair with tray,53
60334722,Chairs,82,55,,,,,345,,,,TOBIAS,        Chair,56
90471086,Chairs,107,51,,,,,545,,,,GRUVBYN,        Chair,59
90402352,Chairs,90,50,,,,,375,,,,VOLFGANG,        Chair,53
165213,Chairs,79,45,,,,,225,,,,URBAN,        Junior chair,48
80404672,Chairs,90,50,,,,,375,,,,VOLFGANG,        Chair,53
9252593,Chairs,87,56,,,,,345,,,,LANGUR,        Junior/highchair,61
19252615,Chairs,82,56,,,,,235,,,,LANGUR,        Junior chair,61
50185303,Chairs,95,42,,,,,325,,,,NORRNÄS,        Chair,53
90146456,Chairs,77,41,,,,,275,,,,INGOLF,        Junior chair,45
20163802,Chairs,77,49,,,,,745,,,,BERNHARD,        Chair,50
50402325,Chairs,50,43,,,,,145,,,,MÄSTERBY,        Step stool,40
80308675,Chairs,38,69,,,,,210,,,,BALSBERGET,"        Chair frame, swivel",69
287974,Chairs,46,48,,,,,145,,,,ERNFRID,        Underframe,51
380948,Chairs,97,51,,,,,595,,,,HENRIKSDAL,        Chair,58
19830588,Chairs,100,68,,,,,995,,,,POÄNG,        Armchair,82
39256599,Chairs,104,117,,,,,2200,,,,GRÖNLID,        Chaise longue,164
50393000,Chairs,65,53,,,,,175,,,,DIETMAR,        Underframe for chair with armrests,50
59829125,Chairs,100,68,,,,,995,,,,POÄNG,        Armchair,82
70288630,Chairs,65,53,,,,,175,,,,DIETMAR,        Underframe for chair with armrests,50
30469307,Chests of drawers & drawer units,92,118,,,,,1295,,,,BRYGGJA,"        Chest of 9 drawers,          118x92 cm",43
20341970,Chests of drawers & drawer units,69,28,,,,,175,,,,HELMER,"        Drawer unit on castors,          28x69 cm",44
9325387,Chests of drawers & drawer units,91,60,,,,,443,,,,PLATSA,"        Chest of 2 drawers,          60x42x91 cm",42
30326177,Chests of drawers & drawer units,56,30,,,,,49,,,,LENNART,        Drawer unit,34
60403584,Chests of drawers & drawer units,78,160,,,,,555,,,,MALM,"        Chest of 6 drawers,          160x78 cm",48
75305709,Chests of drawers & drawer units,70,62,,,,,139,,,,RAST,"        Chest of 3 drawers,          62x70 cm",30
70366798,Chests of drawers & drawer units,81,161,,,,,695,,,,SONGESAND,"        Chest of 6 drawers,          161x81 cm",50
20403562,Chests of drawers & drawer units,78,80,,,,,295,,,,MALM,"        Chest of 3 drawers,          80x78 cm",48
10385950,Chests of drawers & drawer units,83,90,,,,,395,,,,KOPPANG,"        Chest of 3 drawers,          90x83 cm",46
10239280,Chests of drawers & drawer units,96,160,,,,,1095,,,,HEMNES,"        Chest of 8 drawers,          160x96 cm",50
80214549,Chests of drawers & drawer units,55,40,,,,,165,,,,MALM,"        Chest of 2 drawers,          40x55 cm",48
60322130,Chests of drawers & drawer units,49,35,,,,,89,,,,KULLEN,"        Chest of 2 drawers,          35x49 cm",40
60403602,Chests of drawers & drawer units,123,80,,,,,495,,,,MALM,"        Chest of 6 drawers,          80x123 cm",48
392041,Chests of drawers & drawer units,95,78,,,,,325,,,,BRIMNES,"        Chest of 3 drawers,          78x95 cm",46
20270802,Chests of drawers & drawer units,68,70,,,,,245,,,,ASKVOLL,"        Chest of 3 drawers,          70x68 cm",41
50192822,Chests of drawers & drawer units,116,36,,,,,550,,,,ALEX,"        Drawer unit with 9 drawers,          36x116 cm",48
451498,Chests of drawers & drawer units,70,84,,,,,345,,,,NIKKEBY,"        Chest of 4 drawers,          84x70 cm",49
90392046,Chests of drawers & drawer units,124,78,,,,,445,,,,BRIMNES,"        Chest of 4 drawers,          78x124 cm",46
30309234,Chests of drawers & drawer units,72,70,,,,,199,,,,KULLEN,"        Chest of 3 drawers,          70x72 cm",40
50293722,Chests of drawers & drawer units,62,55,,,,,115,,,,LOTE,"        Chest of 3 drawers,          55x62 cm",36
90374274,Chests of drawers & drawer units,96,108,,,,,645,,,,HEMNES,"        Chest of 3 drawers,          108x96 cm",50
30403571,Chests of drawers & drawer units,100,80,,,,,425,,,,MALM,"        Chest of 4 drawers,          80x100 cm",48
40393661,Chests of drawers & drawer units,112,70,,,,,299,,,,KULLEN,"        Chest of 5 drawers,          70x112 cm",40
50374271,Chests of drawers & drawer units,66,54,,,,,375,,,,HEMNES,"        Chest of 2 drawers,          54x66 cm",38
70403593,Chests of drawers & drawer units,123,40,,,,,495,,,,MALM,"        Chest of 6 drawers,          40x123 cm",48
50391143,Chests of drawers & drawer units,109,45,,,,,345,,,,ASKVOLL,"        Chest of 5 drawers,          45x109 cm",41
10192824,Chests of drawers & drawer units,70,36,,,,,345,,,,ALEX,"        Drawer unit,          36x70 cm",58
20374277,Chests of drawers & drawer units,131,108,,,,,895,,,,HEMNES,"        Chest of 6 drawers,          108x131 cm",50
30439457,Chests of drawers & drawer units,70,46,,,,,295,,,,NIKKEBY,"        Chest of 2 drawers,          46x70 cm",49
20270816,Chests of drawers & drawer units,48,41,,,,,175,,,,ASKVOLL,"        Chest of 2 drawers,          41x48 cm",41
80391325,Chests of drawers & drawer units,76,87,,,,,945,,,,TYSSEDAL,"        Chest of 4 drawers,          87x76 cm",54
421656,Chests of drawers & drawer units,118,119,,,,,716,,,,NORDMELA,"        Chest of drawers with clothes rail,          119x118 cm",44
20293714,Chests of drawers & drawer units,81,127,,,,,1045,,,,TYSSEDAL,"        Chest of 6 drawers,          127x81 cm",49
70407299,Chests of drawers & drawer units,90,90,,,,,1295,,,,BJÖRKSNÄS,"        Chest of 5 drawers,          90x90 cm",47
90366839,Chests of drawers & drawer units,81,82,,,,,495,,,,SONGESAND,"        Chest of 3 drawers,          82x81 cm",50
80347163,Chests of drawers & drawer units,96,122,,,,,845,,,,VISTHUS,"        Chest of 8 drawers,          122x96 cm",49
353761,Chests of drawers & drawer units,23,58,,,,,200,,,,KLIMPEN,"        Add-on unit,          58x23 cm",23
90213078,Chests of drawers & drawer units,75,35,,,,,245,,,,MICKE,"        Drawer unit on castors,          35x75 cm",50
60400415,Chests of drawers & drawer units,99,60,,,,,445,,,,TRYSIL,"        Chest of 4 drawers,          60x99 cm",40
89239507,Chests of drawers & drawer units,76,160,,,,,1300,,,,NORDLI,"        Chest of 9 drawers,          160x76 cm",47
90347167,Chests of drawers & drawer units,126,63,,,,,521.5,,,,VISTHUS,"        Chest of 6 drawers,          63x126 cm",49
49277247,Chests of drawers & drawer units,73,60,,,,,456,,,,PLATSA,"        Chest of 3 drawers,          60x57x73 cm",57
79239490,Chests of drawers & drawer units,145,160,,,,,1860,,,,NORDLI,"        Chest of 12 drawers,          160x145 cm",47
60305705,Chests of drawers & drawer units,75,80,,,,,395,,,,BUSUNGE,"        Chest of 2 drawers,          80x75 cm",40
70366784,Chests of drawers & drawer units,126,82,,,,,645,,,,SONGESAND,"        Chest of 6 drawers,          82x126 cm",50
69282399,Chests of drawers & drawer units,61,41,,,,,844,,,,BEKANT,"        Storage unit on legs,          41x61 cm",45
89252688,Chests of drawers & drawer units,128,60,,,,,545,,,,STUVA / FRITIDS,"        Bookcase with drawers,          60x50x128 cm",50
80433486,Chests of drawers & drawer units,64,60,,,,,295,,,,GODISHUS,"        Chest of 3 drawers,          60x64 cm",40
29239497,Chests of drawers & drawer units,54,120,,,,,920,,,,NORDLI,"        Chest of 6 drawers,          120x54 cm",47
79277255,Chests of drawers & drawer units,73,80,,,,,499,,,,PLATSA,"        Chest of 3 drawers,          80x57x73 cm",57
9287291,Chests of drawers & drawer units,61,42,,,,,690,,,,IDÅSEN,"        Drawer unit with smart lock,          42x61 cm",47
9277211,Chests of drawers & drawer units,53,60,,,,,356,,,,PLATSA,"        Chest of 2 drawers,          60x57x53 cm",57
40244751,Chests of drawers & drawer units,75,35,,,,,245,,,,MICKE,"        Drawer unit with drop-file storage,          35x75 cm",50
49239496,Chests of drawers & drawer units,54,160,,,,,900,,,,NORDLI,"        Chest of 4 drawers,          160x54 cm",47
40196241,Chests of drawers & drawer units,66,67,,,,,545,,,,ALEX,"        Drawer unit on castors,          67x66 cm",48
69252712,Chests of drawers & drawer units,128,60,,,,,730,,,,STUVA / FRITIDS,"        Chest of 6 drawers,          60x50x128 cm",50
39239835,Chests of drawers & drawer units,76,40,,,,,460,,,,NORDLI,"        Chest of 3 drawers,          40x76 cm",47
30415036,Chests of drawers & drawer units,45,40,,,,,240,,,,NORDLI,"        Modular chest of drawers,          40x45 cm",47
20229011,Chests of drawers & drawer units,75,80,,,,,395,,,,BUSUNGE,"        Chest of 2 drawers,          80x75 cm",40
10391324,Chests of drawers & drawer units,102,67,,,,,945,,,,TYSSEDAL,"        Chest of 4 drawers,          67x102 cm",49
99239489,Chests of drawers & drawer units,145,120,,,,,1880,,,,NORDLI,"        Chest of 12 drawers,          120x145 cm",47
9252673,Chests of drawers & drawer units,64,60,,,,,415,,,,STUVA / FRITIDS,"        Chest of 3 drawers,          60x64 cm",50
60366789,Chests of drawers & drawer units,104,82,,,,,595,,,,SONGESAND,"        Chest of 4 drawers,          82x104 cm",50
9239498,Chests of drawers & drawer units,76,120,,,,,920,,,,NORDLI,"        Chest of 6 drawers,          120x76 cm",47
99239494,Chests of drawers & drawer units,54,80,,,,,500,,,,NORDLI,"        Chest of 2 drawers,          80x54 cm",47
69276567,Chests of drawers & drawer units,54,120,,,,,920,,,,NORDLI,"        Chest of 3 drawers,          120x54 cm",47
9239827,Chests of drawers & drawer units,54,40,,,,,380,,,,NORDLI,"        Chest of 2 drawers,          40x54 cm",47
10383461,Chests of drawers & drawer units,45,80,,,,,320,,,,NORDLI,"        Modular chest of 2 drawers,          80x45 cm",47
29277229,Chests of drawers & drawer units,53,80,,,,,398,,,,PLATSA,"        Chest of 2 drawers,          80x57x53 cm",57
20341003,Chests of drawers & drawer units,57,41,,,,,395,,,,ERIK,"        Drawer unit w 3 drawers on castors,          41x57 cm",50
89239499,Chests of drawers & drawer units,145,80,,,,,980,,,,NORDLI,"        Chest of 6 drawers,          80x145 cm",47
29239505,Chests of drawers & drawer units,99,160,,,,,1540,,,,NORDLI,"        Chest of 8 drawers,          160x99 cm",47
49248033,Chests of drawers & drawer units,76,120,,,,,960,,,,NORDLI,"        Chest of 5 drawers,          120x76 cm",47
79239843,Chests of drawers & drawer units,99,40,,,,,620,,,,NORDLI,"        Chest of 4 drawers,          40x99 cm",47
59239504,Chests of drawers & drawer units,54,160,,,,,1220,,,,NORDLI,"        Chest of 8 drawers,          160x54 cm",47
60365153,Chests of drawers & drawer units,55,45,,,,,825,,,,GALANT,"        Drawer unit on castors,          45x55 cm",60
49211690,Chests of drawers & drawer units,99,160,,,,,1860,,,,NORDLI,"        Chest of 12 drawers,          160x99 cm",47
60353763,Chests of drawers & drawer units,70,33,,,,,495,,,,KLIMPEN,"        Drawer unit,          33x70 cm",58
90383457,Chests of drawers & drawer units,45,40,,,,,240,,,,NORDLI,"        Modular chest of 2 drawers,          40x45 cm",47
19276522,Chests of drawers & drawer units,54,40,,,,,380,,,,NORDLI,"        Chest of drawers,          40x54 cm",47
90365161,Chests of drawers & drawer units,80,80,,,,,1795,,,,GALANT,"        Drawer unit,          80x80 cm",45
29248010,Chests of drawers & drawer units,99,160,,,,,1640,,,,NORDLI,"        Chest of 10 drawers,          160x99 cm",47
30151808,Chests of drawers & drawer units,57,41,,,,,395,,,,ERIK,"        Drawer unit w 2 drawers on castors,          41x57 cm",50
20383465,Chests of drawers & drawer units,68,40,,,,,320,,,,NORDLI,"        Modular chest of 3 drawers,          40x68 cm",47
99279588,Chests of drawers & drawer units,64,60,,,,,375,,,,STUVA / FRITIDS,"        Toy storage with wheels,          60x50x64 cm",50
19276621,Chests of drawers & drawer units,99,160,,,,,1640,,,,NORDLI,"        Chest of 8 drawers,          160x99 cm",47
69239495,Chests of drawers & drawer units,76,80,,,,,580,,,,NORDLI,"        Chest of 3 drawers,          80x76 cm",47
40383474,Chests of drawers & drawer units,8,120,,,,,200,,,,NORDLI,"        Top and plinth,          120x47 cm",47
50397913,Chests of drawers & drawer units,61,42,,,,,595,,,,IDÅSEN,"        Drawer unit on castors,          42x61 cm",47
29276550,Chests of drawers & drawer units,122,80,,,,,1060,,,,NORDLI,"        Chest of 5 drawers,          80x122 cm",47
60365855,Chests of drawers & drawer units,45,80,,,,,320,,,,NORDLI,"        Modular chest of 2 drawers,          80x45 cm",47
49286510,Chests of drawers & drawer units,61,41,,,,,939,,,,BEKANT,"        Storage unit with smart lock,          41x61 cm",45
79282426,Chests of drawers & drawer units,61,41,,,,,905,,,,BEKANT,"        Storage unit on castors,          41x61 cm",45
40383469,Chests of drawers & drawer units,68,80,,,,,400,,,,NORDLI,"        Modular chest of 3 drawers,          80x68 cm",47
99211758,Chests of drawers & drawer units,122,80,,,,,1060,,,,NORDLI,"        Chest of 7 drawers,          80x122 cm",47
49276629,Chests of drawers & drawer units,54,160,,,,,1220,,,,NORDLI,"        Chest of 6 drawers,          160x54 cm",47
69276633,Chests of drawers & drawer units,99,120,,,,,1320,,,,NORDLI,"        Chest of 6 drawers,          120x99 cm",47
50391421,Chests of drawers & drawer units,8,40,,,,,140,,,,NORDLI,"        Top and plinth,          40x47 cm",47
99239502,Chests of drawers & drawer units,122,80,,,,,1060,,,,NORDLI,"        Chest of 7 drawers,          80x122 cm",47
19248015,Chests of drawers & drawer units,99,160,,,,,1580,,,,NORDLI,"        Chest of 9 drawers,          160x99 cm",47
10365928,Chests of drawers & drawer units,68,40,,,,,320,,,,NORDLI,"        Modular chest of 3 drawers,          40x68 cm",47
19211757,Chests of drawers & drawer units,54,160,,,,,1060,,,,NORDLI,"        Chest of 6 drawers,          160x54 cm",47
49276549,Chests of drawers & drawer units,99,40,,,,,620,,,,NORDLI,"        Chest of 2 drawers,          40x99 cm",47
365924,Chests of drawers & drawer units,45,40,,,,,240,,,,NORDLI,"        Modular chest of 2 drawers,          40x45 cm",47
59211760,Chests of drawers & drawer units,99,80,,,,,980,,,,NORDLI,"        Chest of 6 drawers,          80x99 cm",47
79239503,Chests of drawers & drawer units,99,120,,,,,1320,,,,NORDLI,"        Chest of 8 drawers,          120x99 cm",47
9248006,Chests of drawers & drawer units,99,80,,,,,1080,,,,NORDLI,"        Chest of 7 drawers,          80x99 cm",47
79211759,Chests of drawers & drawer units,99,120,,,,,1320,,,,NORDLI,"        Chest of 8 drawers,          120x99 cm",47
10460888,Children's furniture,187,80,,,,,495,,,,SMÅGÖRA,"        Wardrobe,          80x50x187 cm",50
40365371,Children's furniture,67,39,,,,,59,,,,MAMMUT,        Children's chair,36
80382321,Children's furniture,67,39,,,,,59,,,,MAMMUT,        Children's chair,36
60365346,Children's furniture,67,39,,,,,59,,,,MAMMUT,        Children's chair,36
29042877,Children's furniture,94,99,,,,,365,,,,TROFAST,"        Storage combination,          99x44x94 cm",44
40365366,Children's furniture,67,39,,,,,59,,,,MAMMUT,        Children's chair,36
30213076,Children's furniture,75,73,,,,,175,,,,MICKE,"        Desk,          73x50 cm",50
80201740,Children's furniture,57,37,,,,,245,,,,SUNDVIK,        Rocking-chair,69
60306494,Children's furniture,60,64,,,,,125,,,,PÅHL,"        Desk top shelf,          64x60 cm",17
9903014,Children's furniture,140,105,,,,,451,,,,MICKE,"        Desk,          105x50 cm",50
79898306,Children's furniture,30,99,,,,,155,,,,TROFAST,"        Wall storage,          99x21x30 cm",21
89228472,Children's furniture,56,99,,,,,350,,,,TROFAST,"        Storage combination,          99x44x56 cm",44
19102659,Children's furniture,52,94,,,,,395,,,,TROFAST,"        Storage combination,          94x44x52 cm",44
80213074,Children's furniture,75,105,,,,,276,,,,MICKE,"        Desk,          105x50 cm",50
39252756,Children's furniture,128,60,,,,,425,,,,STUVA / FRITIDS,"        Wardrobe,          60x50x128 cm",50
99228570,Children's furniture,94,46,,,,,195,,,,TROFAST,"        Storage combination,          46x30x94 cm",30
60196358,Children's furniture,55,28,,,,,125,,,,SUNDVIK,        Children's chair,29
10091453,Children's furniture,94,99,,,,,275,,,,TROFAST,"        Frame,          99x44x94 cm",44
19275075,Children's furniture,192,120,,,,,1545,,,,STUVA / FRITIDS,"        Wardrobe,          120x50x192 cm",50
50422494,Children's furniture,178,60,,,,,395,,,,GODISHUS,"        Wardrobe,          60x51x178 cm",51
50171122,Children's furniture,30,99,,,,,125,,,,TROFAST,"        Wall storage,          99x30 cm",21
30306495,Children's furniture,39,64,,,,,100,,,,PÅHL,"        Add-on unit,          64x39 cm",17
29228470,Children's furniture,56,99,,,,,365,,,,TROFAST,"        Storage combination,          99x44x56 cm",44
99228476,Children's furniture,145,46,,,,,250,,,,TROFAST,"        Storage combination,          46x30x145 cm",30
49123405,Children's furniture,56,99,,,,,350,,,,TROFAST,"        Storage combination,          99x44x56 cm",44
10269696,Children's furniture,171,80,,,,,1095,,,,SUNDVIK,"        Wardrobe,          80x50x171 cm",50
20305707,Children's furniture,139,80,,,,,645,,,,BUSUNGE,"        Wardrobe,          80x139 cm",52
80196357,Children's furniture,55,28,,,,,125,,,,SUNDVIK,        Children's chair,29
80229008,Children's furniture,139,80,,,,,645,,,,BUSUNGE,"        Wardrobe,          80x139 cm",52
89102095,Children's furniture,91,94,,,,,475,,,,TROFAST,"        Storage combination,          94x44x91 cm",44
29252912,Children's furniture,192,60,,,,,830,,,,STUVA / FRITIDS,"        Wardrobe,          60x50x192 cm",50
59253043,Children's furniture,192,150,,,,,1225,,,,STUVA / FRITIDS,"        Wardrobe with storage bench,          150x50x192 cm",50
59279585,Children's furniture,64,60,,,,,375,,,,STUVA / FRITIDS,"        Toy storage with wheels,          60x50x64 cm",50
90269697,Children's furniture,171,80,,,,,1095,,,,SUNDVIK,"        Wardrobe,          80x50x171 cm",50
80153800,Children's furniture,56,99,,,,,275,,,,TROFAST,"        Frame,          99x44x56 cm",44
60308695,Children's furniture,91,94,,,,,385,,,,TROFAST,"        Frame,          94x44x91 cm",44
30128629,Children's furniture,50,90,,,,,175,,,,STUVA,"        Bench,          90x50x50 cm",50
90287413,Children's furniture,49,51,,,,,69,,,,BUNSÖ,"        Children's easy chair, outdoor",63
19252856,Children's furniture,192,60,,,,,675,,,,STUVA / FRITIDS,"        Wardrobe,          60x50x192 cm",50
30091452,Children's furniture,94,46,,,,,150,,,,TROFAST,"        Frame,          46x30x94 cm",30
29103007,Children's furniture,91,44,,,,,240,,,,TROFAST,"        Storage combination,          44x30x91 cm",30
20308701,Children's furniture,30,93,,,,,165,,,,TROFAST,"        Wall storage,          93x30 cm",21
99228551,Children's furniture,145,46,,,,,260,,,,TROFAST,"        Storage combination,          46x30x145 cm",30
20308697,Children's furniture,52,94,,,,,320,,,,TROFAST,"        Frame,          94x52 cm",44
10308693,Children's furniture,91,44,,,,,195,,,,TROFAST,"        Frame,          44x91 cm",30
9102532,Children's furniture,52,94,,,,,395,,,,TROFAST,"        Storage combination,          94x44x52 cm",44
79102958,Children's furniture,52,94,,,,,410,,,,TROFAST,"        Storage combination,          94x44x52 cm",44
30171123,Children's furniture,145,46,,,,,175,,,,TROFAST,"        Frame,          46x30x145 cm",30
99323614,Nursery furniture,91,60,,,,,370,,,,SMÅGÖRA,        Changing tbl/bookshelf w 1 shlf ut,40
50460886,Nursery furniture,91,60,,,,,275,,,,SMÅGÖRA,        Changing table/bookshelf,40
9323623,Nursery furniture,91,60,,,,,465,,,,SMÅGÖRA,        Changing tbl/bookshelf w 2 shlf ut,40
30199283,Nursery furniture,26,27,,,,,59,,,,ÖNSKLIG,        Stor baskets changing tbl set of 4,23
69253146,Nursery furniture,102,90,,,,,810,,,,STUVA / FRITIDS,"        Changing table with drawers,          90x79x102 cm",79
20307037,Nursery furniture,93,82,,,,,795,,,,GULLIVER,        Changing table,54
39180830,Nursery furniture,102,90,,,,,825,,,,STUVA / FÖLJA,"        Changing table with 4 drawers,          90x79x102 cm",79
69253047,Nursery furniture,192,150,,,,,1225,,,,STUVA / FRITIDS,"        Wardrobe with storage bench,          150x50x192 cm",50
19240892,Nursery furniture,91,44,,,,,245,,,,TROFAST,"        Storage combination,          44x30x91 cm",30
30465489,Nursery furniture,88,29,,,,,95,,,,SMÅGÖRA,"        Shelf unit,          29x88 cm",25
20225334,Nursery furniture,102,90,,,,,545,,,,STUVA,        Changing table/desk,79
79228590,Nursery furniture,94,46,,,,,200,,,,TROFAST,"        Storage combination,          46x30x94 cm",30
19262233,Nursery furniture,128,60,,,,,545,,,,STUVA / FRITIDS,"        Bookcase with drawers,          60x50x128 cm",50
69252868,Nursery furniture,192,60,,,,,675,,,,STUVA / FRITIDS,"        Wardrobe,          60x50x192 cm",50
80208529,Outdoor furniture,80,117,,,,,445,,,,ÄPPLARÖ,"        Bench with backrest, outdoor",65
10411440,Outdoor furniture,79,129,,,,,175,,,,TOSTERÖ,"        Storage box, outdoor,          129x44x79 cm",44
49054015,Outdoor furniture,158,80,,,,,384,,,,ÄPPLARÖ,"        Wall panel+gate-leg table, outdoor,          80x62x158 cm",62
40332682,Outdoor furniture,89,48,,,,,205,,,,BROMMÖ,"        Lounger, outdoor",92
20204925,Outdoor furniture,42,40,,,,,99,,,,ÄPPLARÖ,"        Stool, outdoor",38
99262168,Outdoor furniture,84,223,,,,,2576,,,,ÄPPLARÖ,"        Modular corner sofa 3-seat, outdoor,          143/223x80x84 cm",80
39251993,Outdoor furniture,90,83,,,,,950,,,,HAVSTEN,"        Add-on unit, in/outdoor,          83x94x90 cm",94
20208527,Outdoor furniture,82,62,,,,,255,,,,ÄPPLARÖ,"        Chair with armrests, outdoor",65
50313094,Outdoor furniture,80,57,,,,,155,,,,FALHOLMEN,"        Chair with armrests, outdoor",55
10205181,Outdoor furniture,44,114,,,,,255,,,,ÄPPLARÖ,"        Bench, outdoor,          114 cm",41
50339206,Outdoor furniture,80,68,,,,,465,,,,MASTHOLMEN,"        Armchair, outdoor",67
70208539,Outdoor furniture,101,63,,,,,275,,,,ÄPPLARÖ,"        Reclining chair, outdoor",80
29267334,Outdoor furniture,84,223,,,,,2384,,,,ÄPPLARÖ,"        3-seat modular sofa, outdoor,          143/223x80x84 cm",80
70234185,Outdoor furniture,71,79,,,,,179,,,,SKARPÖ,"        Armchair, outdoor",81
90095428,Outdoor furniture,79,39,,,,,55,,,,TÄRNÖ,"        Chair, outdoor",40
89260075,Outdoor furniture,84,223,,,,,2034,,,,ÄPPLARÖ,"        3-seat modular sofa, outdoor,          223x80x84 cm",80
70267133,Outdoor furniture,46,36,,,,,35.4,,,,VÄDDÖ,"        Stool, outdoor",33
50312424,Outdoor furniture,93,54,,,,,107.4,,,,INNAMO,"        Chair with armrests, outdoor",68
60205188,Outdoor furniture,73,63,,,,,309,,,,ÄPPLARÖ,"        One-seat section, outdoor",80
9227532,Outdoor furniture,73,160,,,,,1588,,,,ÄPPLARÖ,"        2-seat modular sofa, outdoor,          160x80x73 cm",80
49251983,Outdoor furniture,90,245,,,,,2975,,,,HAVSTEN,"        3-seat sofa, in/outdoor,          245x94x90 cm",94
79258271,Outdoor furniture,90,222,,,,,2792.8,,,,KUNGSHOLMEN,"        Modular corner sofa 3-seat, outdoor",80
10255307,Outdoor furniture,89,44,,,,,59,,,,FEJAN,"        Chair, outdoor",42
89259963,Outdoor furniture,84,63,,,,,542,,,,ÄPPLARÖ,"        Easy chair, outdoor,          63x80x84 cm",80
40413131,Outdoor furniture,86,42,,,,,175,,,,ÄPPLARÖ,"        Chair, outdoor",56
10174641,Outdoor furniture,71,74,,,,,139,,,,IKEA PS VÅGÖ,"        Easy chair, outdoor",92
70418170,Outdoor furniture,79,113,,,,,695,,,,PRÄSTHOLM,"        Bench with backrest, outdoor",52
49252609,Outdoor furniture,88,225,,,,,3746,,,,SOLLERÖN,"        Modular corner sofa 3-seat, outdoor",82
40160478,Outdoor furniture,82,56,,,,,149,,,,LÄCKÖ,"        Chair with armrests, outdoor",60
50267049,Outdoor furniture,73,62,,,,,311.4,,,,KUNGSHOLMEN,"        One-seat section, outdoor",80
50401986,Outdoor furniture,52,136,,,,,316,,,,SJÄLLAND,"        Bench, outdoor,          136 cm",42
19241472,Outdoor furniture,87,287,,,,,5144,,,,SOLLERÖN,"        Modular corner sofa 4-seat, outdoor",144
39252704,Outdoor furniture,88,223,,,,,3206,,,,SOLLERÖN,"        3-seat modular sofa, outdoor,          223x144x88 cm",144
30411415,Outdoor furniture,179,119,,,,,495,,,,SVANÖ,"        Arbor bench,          119x48 cm",48
50205179,Outdoor furniture,73,80,,,,,425,,,,ÄPPLARÖ,"        Corner section, outdoor",80
60373624,Outdoor furniture,74,62,,,,,519,,,,SOLLERÖN,"        One-seat section, outdoor",82
